user_id,friend_id,is_friend,common_friends_count,demographics_sex_user,demographics_age_user,demographics_city_user,education_career_education_university_user,education_career_education_faculty_user,demographics_sex_friend,demographics_age_friend,demographics_city_friend,education_career_education_university_friend,education_career_education_faculty_friend
662741463,99138057,True,10,мужской,23.0,Москва,РТУ МИРЭА,Институт кибербезопасности и цифровых технологий,мужской,40.0,Москва,МГУПИ,Институт высоких технологий
662741463,112120311,True,8,мужской,23.0,Москва,РТУ МИРЭА,Институт кибербезопасности и цифровых технологий,мужской,22.0,Москва,Неизвестно,Неизвестно
662741463,154151541,True,23,мужской,23.0,Москва,РТУ МИРЭА,Институт кибербезопасности и цифровых технологий,мужской,22.0,Химки,Неизвестно,Неизвестно
662741463,163823935,True,13,мужской,23.0,Москва,РТУ МИРЭА,Институт кибербезопасности и цифровых технологий,мужской,22.0,Подольск,РТУ МИРЭА,Институт информационных технологий
662741463,171888881,True,5,мужской,23.0,Москва,РТУ МИРЭА,Институт кибербезопасности и цифровых технологий,мужской,23.0,Одинцово,Неизвестно,Неизвестно
662741463,174111046,True,11,мужской,23.0,Москва,РТУ МИРЭА,Институт кибербезопасности и цифровых технологий,женский,22.0,Москва,Неизвестно,Неизвестно
662741463,175100020,True,6,мужской,23.0,Москва,РТУ МИРЭА,Институт кибербезопасности и цифровых технологий,мужской,22.0,Москва,РТУ МИРЭА,Институт информационных технологий
662741463,177512785,True,2,мужской,23.0,Москва,РТУ МИРЭА,Институт кибербезопасности и цифровых технологий,мужской,22.0,Москва,РТУ МИРЭА,Неизвестно
662741463,198752426,True,1,мужской,23.0,Москва,РТУ МИРЭА,Институт кибербезопасности и цифровых технологий,женский,22.0,Toronto,Неизвестно,Неизвестно
662741463,225632479,True,4,мужской,23.0,Москва,РТУ МИРЭА,Институт кибербезопасности и цифровых технологий,мужской,22.0,Москва,Неизвестно,Неизвестно
662741463,246872239,True,12,мужской,23.0,Москва,РТУ МИРЭА,Институт кибербезопасности и цифровых технологий,мужской,21.0,Москва,РТУ МИРЭА,Институт информационных технологий
662741463,248922122,True,0,мужской,23.0,Москва,РТУ МИРЭА,Институт кибербезопасности и цифровых технологий,мужской,21.0,Москва,Неизвестно,Неизвестно
662741463,269388306,True,4,мужской,23.0,Москва,РТУ МИРЭА,Институт кибербезопасности и цифровых технологий,мужской,22.0,Москва,Неизвестно,Неизвестно
662741463,337418663,True,3,мужской,23.0,Москва,РТУ МИРЭА,Институт кибербезопасности и цифровых технологий,мужской,22.0,Санкт-Петербург,РТУ МИРЭА,Институт информационных технологий
662741463,342243498,True,6,мужской,23.0,Москва,РТУ МИРЭА,Институт кибербезопасности и цифровых технологий,мужской,22.0,Москва,Неизвестно,Неизвестно
662741463,359178717,True,13,мужской,23.0,Москва,РТУ МИРЭА,Институт кибербезопасности и цифровых технологий,мужской,22.0,Москва,Неизвестно,Неизвестно
662741463,410472515,True,8,мужской,23.0,Москва,РТУ МИРЭА,Институт кибербезопасности и цифровых технологий,мужской,22.0,Королёв,РТУ МИРЭА,Неизвестно
662741463,441397508,True,0,мужской,23.0,Москва,РТУ МИРЭА,Институт кибербезопасности и цифровых технологий,женский,22.0,Москва,Неизвестно,Неизвестно
662741463,442167323,True,0,мужской,23.0,Москва,РТУ МИРЭА,Институт кибербезопасности и цифровых технологий,мужской,22.0,Москва,Неизвестно,Неизвестно
662741463,548550935,True,1,мужской,23.0,Москва,РТУ МИРЭА,Институт кибербезопасности и цифровых технологий,мужской,20.0,Москва,РТУ МИРЭА,Институт информационных технологий
662741463,612204821,True,6,мужской,23.0,Москва,РТУ МИРЭА,Институт кибербезопасности и цифровых технологий,мужской,22.0,Москва,Неизвестно,Неизвестно
558275035,154151541,True,1,мужской,23.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
558275035,350840991,True,1,мужской,23.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
359178717,20341211,True,0,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
359178717,69110189,True,13,мужской,22.0,Москва,Неизвестно,Неизвестно,женский,25.0,Москва,РТУ МИРЭА,Неизвестно
359178717,99138057,True,8,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,40.0,Москва,МГУПИ,Институт высоких технологий
359178717,112120311,True,11,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
359178717,154151541,True,19,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
359178717,158445696,True,12,мужской,22.0,Москва,Неизвестно,Неизвестно,женский,22.0,Москва,РТУ МИРЭА,Институт информационных технологий
359178717,163823935,True,15,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Подольск,РТУ МИРЭА,Институт информационных технологий
359178717,174111046,True,16,мужской,22.0,Москва,Неизвестно,Неизвестно,женский,22.0,Москва,Неизвестно,Неизвестно
359178717,175100020,True,6,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,РТУ МИРЭА,Институт информационных технологий
359178717,203874757,True,0,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
359178717,210813066,True,2,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,РТУ МИРЭА,Неизвестно
359178717,246872239,True,14,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,21.0,Москва,РТУ МИРЭА,Институт информационных технологий
359178717,265111970,True,3,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,РТУ МИРЭА,Институт информационных технологий
359178717,269388306,True,5,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
359178717,286877958,True,11,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
359178717,410472515,True,11,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Королёв,РТУ МИРЭА,Неизвестно
359178717,425382019,True,11,мужской,22.0,Москва,Неизвестно,Неизвестно,женский,22.0,Москва,Неизвестно,Неизвестно
359178717,441397508,True,0,мужской,22.0,Москва,Неизвестно,Неизвестно,женский,22.0,Москва,Неизвестно,Неизвестно
359178717,612204821,True,9,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
359178717,662741463,True,13,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,23.0,Москва,РТУ МИРЭА,Институт кибербезопасности и цифровых технологий
474388963,154151541,True,4,мужской,22.0,Химки,Неизвестно,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
474388963,174135567,True,2,мужской,22.0,Химки,Неизвестно,Неизвестно,мужской,23.0,Ōfunato,Неизвестно,Неизвестно
474388963,230631594,True,2,мужской,22.0,Химки,Неизвестно,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
474388963,466579963,True,4,мужской,22.0,Химки,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
474388963,596357542,True,2,мужской,22.0,Химки,Неизвестно,Неизвестно,мужской,22.0,Минск,Неизвестно,Неизвестно
363088358,50391059,True,3,женский,22.0,Москва,Неизвестно,Неизвестно,мужской,72.0,Москва,МГУ,Философский
363088358,154151541,True,3,женский,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
363088358,227234115,True,3,женский,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,МГТУ им. Н. Э. Баумана (бывш. МВТУ),Неизвестно
363088358,230631594,True,3,женский,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
195211764,154151541,True,0,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
112120311,20341211,True,0,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
112120311,69110189,True,10,мужской,22.0,Москва,Неизвестно,Неизвестно,женский,25.0,Москва,РТУ МИРЭА,Неизвестно
112120311,99138057,True,8,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,40.0,Москва,МГУПИ,Институт высоких технологий
112120311,154151541,True,12,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
112120311,158445696,True,8,мужской,22.0,Москва,Неизвестно,Неизвестно,женский,22.0,Москва,РТУ МИРЭА,Институт информационных технологий
112120311,163823935,True,10,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Подольск,РТУ МИРЭА,Институт информационных технологий
112120311,174111046,True,11,мужской,22.0,Москва,Неизвестно,Неизвестно,женский,22.0,Москва,Неизвестно,Неизвестно
112120311,203874757,True,0,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
112120311,246872239,True,11,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,21.0,Москва,РТУ МИРЭА,Институт информационных технологий
112120311,286877958,True,8,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
112120311,359178717,True,11,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
112120311,395645310,True,1,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
112120311,662741463,True,8,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,23.0,Москва,РТУ МИРЭА,Институт кибербезопасности и цифровых технологий
466579963,87224583,True,1,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
466579963,154151541,True,7,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
466579963,174135567,True,2,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,23.0,Ōfunato,Неизвестно,Неизвестно
466579963,221280561,True,2,мужской,22.0,Москва,Неизвестно,Неизвестно,женский,22.0,Химки,Неизвестно,Неизвестно
466579963,230631594,True,2,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
466579963,457226450,True,1,мужской,22.0,Москва,Неизвестно,Неизвестно,женский,22.0,Москва,Неизвестно,Неизвестно
466579963,474388963,True,4,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
466579963,596357542,True,3,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Минск,Неизвестно,Неизвестно
241984007,154151541,True,4,мужской,56.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
241984007,185888968,True,4,мужской,56.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
241984007,238444902,True,3,мужской,56.0,Москва,Неизвестно,Неизвестно,женский,22.0,Москва,Неизвестно,Неизвестно
241984007,273596951,True,3,мужской,56.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,РТУ МИРЭА,Неизвестно
241984007,372566434,True,4,мужской,56.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
99138057,20341211,True,0,мужской,40.0,Москва,МГУПИ,Институт высоких технологий,мужской,22.0,Москва,Неизвестно,Неизвестно
99138057,69110189,True,9,мужской,40.0,Москва,МГУПИ,Институт высоких технологий,женский,25.0,Москва,РТУ МИРЭА,Неизвестно
99138057,112120311,True,8,мужской,40.0,Москва,МГУПИ,Институт высоких технологий,мужской,22.0,Москва,Неизвестно,Неизвестно
99138057,154151541,True,11,мужской,40.0,Москва,МГУПИ,Институт высоких технологий,мужской,22.0,Химки,Неизвестно,Неизвестно
99138057,163823935,True,8,мужской,40.0,Москва,МГУПИ,Институт высоких технологий,мужской,22.0,Подольск,РТУ МИРЭА,Институт информационных технологий
99138057,171888881,True,3,мужской,40.0,Москва,МГУПИ,Институт высоких технологий,мужской,23.0,Одинцово,Неизвестно,Неизвестно
99138057,174111046,True,9,мужской,40.0,Москва,МГУПИ,Институт высоких технологий,женский,22.0,Москва,Неизвестно,Неизвестно
99138057,203874757,True,0,мужской,40.0,Москва,МГУПИ,Институт высоких технологий,мужской,22.0,Москва,Неизвестно,Неизвестно
99138057,225632479,True,2,мужской,40.0,Москва,МГУПИ,Институт высоких технологий,мужской,22.0,Москва,Неизвестно,Неизвестно
99138057,246872239,True,8,мужской,40.0,Москва,МГУПИ,Институт высоких технологий,мужской,21.0,Москва,РТУ МИРЭА,Институт информационных технологий
99138057,275267938,True,3,мужской,40.0,Москва,МГУПИ,Институт высоких технологий,мужской,22.0,Таганрог,Неизвестно,Неизвестно
99138057,359178717,True,8,мужской,40.0,Москва,МГУПИ,Институт высоких технологий,мужской,22.0,Москва,Неизвестно,Неизвестно
548864523,154151541,True,0,женский,20.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
255552012,146511992,True,2,женский,22.0,Москва,"Президентская академия (РАНХиГС, бывш. АНХ)",Неизвестно,женский,22.0,Москва,МГИМО МИД России,Неизвестно
255552012,154151541,True,6,женский,22.0,Москва,"Президентская академия (РАНХиГС, бывш. АНХ)",Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
255552012,184572109,True,2,женский,22.0,Москва,"Президентская академия (РАНХиГС, бывш. АНХ)",Неизвестно,женский,22.0,Москва,Неизвестно,Неизвестно
255552012,209508780,True,3,женский,22.0,Москва,"Президентская академия (РАНХиГС, бывш. АНХ)",Неизвестно,женский,22.0,Москва,Неизвестно,Неизвестно
255552012,465363318,True,1,женский,22.0,Москва,"Президентская академия (РАНХиГС, бывш. АНХ)",Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
255552012,542173460,True,0,женский,22.0,Москва,"Президентская академия (РАНХиГС, бывш. АНХ)",Неизвестно,женский,22.0,Москва,Неизвестно,Неизвестно
269388306,154151541,True,5,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
269388306,158445696,True,4,мужской,22.0,Москва,Неизвестно,Неизвестно,женский,22.0,Москва,РТУ МИРЭА,Институт информационных технологий
269388306,163823935,True,5,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Подольск,РТУ МИРЭА,Институт информационных технологий
269388306,246872239,True,5,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,21.0,Москва,РТУ МИРЭА,Институт информационных технологий
269388306,359178717,True,5,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
269388306,662741463,True,4,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,23.0,Москва,РТУ МИРЭА,Институт кибербезопасности и цифровых технологий
221684247,80421291,True,2,женский,22.0,Москва,Неизвестно,Неизвестно,женский,22.0,Москва,РХТУ им. Д. И. Менделеева,Факультет химико-фармацевтических технологий и биомедицинских препаратов
221684247,146511992,True,2,женский,22.0,Москва,Неизвестно,Неизвестно,женский,22.0,Москва,МГИМО МИД России,Неизвестно
221684247,154151541,True,7,женский,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
221684247,209508780,True,2,женский,22.0,Москва,Неизвестно,Неизвестно,женский,22.0,Москва,Неизвестно,Неизвестно
221684247,221167855,True,0,женский,22.0,Москва,Неизвестно,Неизвестно,женский,22.0,Москва,Неизвестно,Неизвестно
221684247,221280561,True,4,женский,22.0,Москва,Неизвестно,Неизвестно,женский,22.0,Химки,Неизвестно,Неизвестно
221684247,596357542,True,2,женский,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Минск,Неизвестно,Неизвестно
273596951,154151541,True,6,мужской,22.0,Москва,РТУ МИРЭА,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
273596951,185888968,True,6,мужской,22.0,Москва,РТУ МИРЭА,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
273596951,241984007,True,3,мужской,22.0,Москва,РТУ МИРЭА,Неизвестно,мужской,56.0,Москва,Неизвестно,Неизвестно
273596951,337418663,True,2,мужской,22.0,Москва,РТУ МИРЭА,Неизвестно,мужской,22.0,Санкт-Петербург,РТУ МИРЭА,Институт информационных технологий
273596951,342243498,True,2,мужской,22.0,Москва,РТУ МИРЭА,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
273596951,372566434,True,3,мужской,22.0,Москва,РТУ МИРЭА,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
273596951,505204903,True,2,мужской,22.0,Москва,РТУ МИРЭА,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
272517123,662741463,False,1,женский,23.0,Химки,РХТУ им. Д. И. Менделеева,Неизвестно,мужской,23.0,Москва,РТУ МИРЭА,Институт кибербезопасности и цифровых технологий
272517123,361386011,False,1,женский,23.0,Химки,РХТУ им. Д. И. Менделеева,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
272517123,221280561,False,1,женский,23.0,Химки,РХТУ им. Д. И. Менделеева,Неизвестно,женский,22.0,Химки,Неизвестно,Неизвестно
13480453,174135567,False,0,женский,22.0,Москва,Неизвестно,Неизвестно,мужской,23.0,Ōfunato,Неизвестно,Неизвестно
13480453,80421291,False,0,женский,22.0,Москва,Неизвестно,Неизвестно,женский,22.0,Москва,РХТУ им. Д. И. Менделеева,Факультет химико-фармацевтических технологий и биомедицинских препаратов
13480453,426371293,False,0,женский,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
241984007,337236344,False,0,мужской,56.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
241984007,432150818,False,1,мужской,56.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,МГТУ им. Н. Э. Баумана (бывш. МВТУ),Неизвестно
241984007,596357542,False,1,мужской,56.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Минск,Неизвестно,Неизвестно
282323463,542173460,False,0,мужской,22.0,Москва,Неизвестно,Неизвестно,женский,22.0,Москва,Неизвестно,Неизвестно
282323463,80421291,False,0,мужской,22.0,Москва,Неизвестно,Неизвестно,женский,22.0,Москва,РХТУ им. Д. И. Менделеева,Факультет химико-фармацевтических технологий и биомедицинских препаратов
282323463,174111046,False,0,мужской,22.0,Москва,Неизвестно,Неизвестно,женский,22.0,Москва,Неизвестно,Неизвестно
99138057,192393433,False,0,мужской,40.0,Москва,МГУПИ,Институт высоких технологий,мужской,26.0,Пенза,Неизвестно,Неизвестно
99138057,558275035,False,1,мужской,40.0,Москва,МГУПИ,Институт высоких технологий,мужской,23.0,Москва,Неизвестно,Неизвестно
99138057,273596951,False,1,мужской,40.0,Москва,МГУПИ,Институт высоких технологий,мужской,22.0,Москва,РТУ МИРЭА,Неизвестно
248922122,158445696,False,0,мужской,21.0,Москва,Неизвестно,Неизвестно,женский,22.0,Москва,РТУ МИРЭА,Институт информационных технологий
248922122,387143718,False,0,мужской,21.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
248922122,548864523,False,0,мужской,21.0,Москва,Неизвестно,Неизвестно,женский,20.0,Москва,Неизвестно,Неизвестно
548864523,365320601,False,0,женский,20.0,Москва,Неизвестно,Неизвестно,женский,22.0,Москва,МИРЭА (до 2015),Факультет информационных технологий
548864523,395426263,False,1,женский,20.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
548864523,203874757,False,0,женский,20.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
255552012,286877958,False,1,женский,22.0,Москва,"Президентская академия (РАНХиГС, бывш. АНХ)",Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
255552012,282323463,False,0,женский,22.0,Москва,"Президентская академия (РАНХиГС, бывш. АНХ)",Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
255552012,191557938,False,0,женский,22.0,Москва,"Президентская академия (РАНХиГС, бывш. АНХ)",Неизвестно,мужской,22.0,Одинцово,Неизвестно,Неизвестно
432814093,265111970,False,1,мужской,22.0,Кизнер (поселок),Неизвестно,Неизвестно,мужской,22.0,Москва,РТУ МИРЭА,Институт информационных технологий
432814093,342243498,False,1,мужской,22.0,Кизнер (поселок),Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
432814093,330856466,False,0,мужской,22.0,Кизнер (поселок),Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
276400143,241984007,False,0,мужской,21.0,Москва,Неизвестно,Неизвестно,мужской,56.0,Москва,Неизвестно,Неизвестно
276400143,269388306,False,0,мужской,21.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
276400143,584995001,False,0,мужской,21.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Подольск,Неизвестно,Неизвестно
269388306,178325795,False,1,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,РТУ МИРЭА,Неизвестно
269388306,548864523,False,1,мужской,22.0,Москва,Неизвестно,Неизвестно,женский,20.0,Москва,Неизвестно,Неизвестно
269388306,319349113,False,1,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Жуковский,Неизвестно,Неизвестно
50391059,294222328,False,0,мужской,72.0,Москва,МГУ,Философский,мужской,22.0,Бердск,Неизвестно,Неизвестно
50391059,13480453,False,0,мужской,72.0,Москва,МГУ,Философский,женский,22.0,Москва,Неизвестно,Неизвестно
50391059,658702663,False,0,мужской,72.0,Москва,МГУ,Философский,мужской,22.0,Москва,Неизвестно,Неизвестно
330856466,209508780,False,0,мужской,22.0,Москва,Неизвестно,Неизвестно,женский,22.0,Москва,Неизвестно,Неизвестно
330856466,246872239,False,0,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,21.0,Москва,РТУ МИРЭА,Институт информационных технологий
330856466,143677868,False,0,мужской,22.0,Москва,Неизвестно,Неизвестно,женский,24.0,Москва,Неизвестно,Неизвестно
273596951,112120311,False,1,мужской,22.0,Москва,РТУ МИРЭА,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
273596951,192393433,False,0,мужской,22.0,Москва,РТУ МИРЭА,Неизвестно,мужской,26.0,Пенза,Неизвестно,Неизвестно
273596951,368048152,False,1,мужской,22.0,Москва,РТУ МИРЭА,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
368048152,626151457,False,0,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Воронеж,Неизвестно,Неизвестно
368048152,165376388,False,0,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
368048152,177346603,False,1,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Старый Оскол,Неизвестно,Неизвестно
221684247,365320601,False,0,женский,22.0,Москва,Неизвестно,Неизвестно,женский,22.0,Москва,МИРЭА (до 2015),Факультет информационных технологий
221684247,542173460,False,0,женский,22.0,Москва,Неизвестно,Неизвестно,женский,22.0,Москва,Неизвестно,Неизвестно
221684247,432814093,False,1,женский,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Кизнер (поселок),Неизвестно,Неизвестно
212060697,246872239,False,0,женский,23.0,Москва,Неизвестно,Неизвестно,мужской,21.0,Москва,РТУ МИРЭА,Институт информационных технологий
212060697,276400143,False,0,женский,23.0,Москва,Неизвестно,Неизвестно,мужской,21.0,Москва,Неизвестно,Неизвестно
212060697,342258015,False,0,женский,23.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Химки,Неизвестно,Неизвестно
361386011,221280561,False,1,мужской,22.0,Москва,Неизвестно,Неизвестно,женский,22.0,Химки,Неизвестно,Неизвестно
361386011,168265890,False,0,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
361386011,338121069,False,0,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
442167323,476330366,False,0,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,18.0,Пенза,Неизвестно,Неизвестно
442167323,192393433,False,0,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,26.0,Пенза,Неизвестно,Неизвестно
442167323,338121069,False,0,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
626151457,165376388,False,0,мужской,22.0,Воронеж,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
626151457,611694763,False,0,мужской,22.0,Воронеж,Неизвестно,Неизвестно,мужской,21.0,Москва,Неизвестно,Неизвестно
626151457,258814756,False,0,мужской,22.0,Воронеж,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
387143718,361386011,False,1,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
387143718,359178717,False,1,мужской,22.0,Москва,Неизвестно,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
387143718,143677868,False,1,мужской,22.0,Москва,Неизвестно,Неизвестно,женский,24.0,Москва,Неизвестно,Неизвестно
125354026,363088358,False,1,мужской,22.0,Санкт-Петербург,Неизвестно,Неизвестно,женский,22.0,Москва,Неизвестно,Неизвестно
125354026,255552012,False,1,мужской,22.0,Санкт-Петербург,Неизвестно,Неизвестно,женский,22.0,Москва,"Президентская академия (РАНХиГС, бывш. АНХ)",Неизвестно
125354026,270809295,False,0,мужской,22.0,Санкт-Петербург,Неизвестно,Неизвестно,мужской,19.0,Москва,Неизвестно,Неизвестно
177346603,238444902,False,1,мужской,22.0,Старый Оскол,Неизвестно,Неизвестно,женский,22.0,Москва,Неизвестно,Неизвестно
177346603,327733536,False,1,мужской,22.0,Старый Оскол,Неизвестно,Неизвестно,женский,21.0,Москва,Неизвестно,Неизвестно
177346603,294222328,False,0,мужской,22.0,Старый Оскол,Неизвестно,Неизвестно,мужской,22.0,Бердск,Неизвестно,Неизвестно
435357753,363088358,False,0,женский,22.0,Москва,РТУ МИРЭА,Институт информационных технологий,женский,22.0,Москва,Неизвестно,Неизвестно
435357753,80421291,False,0,женский,22.0,Москва,РТУ МИРЭА,Институт информационных технологий,женский,22.0,Москва,РХТУ им. Д. И. Менделеева,Факультет химико-фармацевтических технологий и биомедицинских препаратов
435357753,387516654,False,0,женский,22.0,Москва,РТУ МИРЭА,Институт информационных технологий,мужской,20.0,Москва,Неизвестно,Неизвестно
394100799,306509984,False,0,мужской,20.0,Москва,РТУ МИРЭА,Институт информационных технологий,мужской,22.0,Москва,Неизвестно,Неизвестно
394100799,363088358,False,1,мужской,20.0,Москва,РТУ МИРЭА,Институт информационных технологий,женский,22.0,Москва,Неизвестно,Неизвестно
394100799,203874757,False,0,мужской,20.0,Москва,РТУ МИРЭА,Институт информационных технологий,мужской,22.0,Москва,Неизвестно,Неизвестно
410472515,80421291,False,1,мужской,22.0,Королёв,РТУ МИРЭА,Неизвестно,женский,22.0,Москва,РХТУ им. Д. И. Менделеева,Факультет химико-фармацевтических технологий и биомедицинских препаратов
410472515,226597074,False,0,мужской,22.0,Королёв,РТУ МИРЭА,Неизвестно,мужской,21.0,Москва,Неизвестно,Неизвестно
410472515,195211764,False,1,мужской,22.0,Королёв,РТУ МИРЭА,Неизвестно,мужской,22.0,Москва,Неизвестно,Неизвестно
276082772,272517123,False,1,мужской,22.0,Москва,РЭУ им. Г. В. Плеханова,Факультет бизнеса «Капитаны»,женский,23.0,Химки,РХТУ им. Д. И. Менделеева,Неизвестно
